20,14,7.9104
20,15,7.9104
20,16,4.5413
20,17,2.1694
20,18,0.73576
20,19,0.10653
21,0,0
21,1,0
21,2,0
21,3,0
21,4,0
21,5,0
21,6,0
21,7,0
21,8,0
21,9,0
21,10,0
21,11,0
21,12,0
21,13,0
21,14,0
21,15,0
21,16,0
21,17,0
21,18,0
21,19,0
21,20,0
22,0,0
22,1,0
22,2,0
22,3,0
22,4,0
22,5,0
22,6,0
22,7,0
22,8,0
22,9,0
22,10,0
22,11,0
22,12,0
22,13,0
22,14,0
22,15,0
22,16,0
22,17,0
22,18,0
22,19,0
22,20,0
22,21,0
23,0,0
23,1,0
23,2,0
23,3,0
23,4,0
23,5,0
23,6,0
23,7,0
23,8,0
23,9,0
23,10,0
23,11,0
23,12,0
23,13,0
23,14,0
23,15,0
23,16,0
23,17,0
23,18,0
23,19,0
23,20,0
23,21,0
23,22,0
24,0,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
25,0,0
25,1,0
25,2,0
25,3,0
25,4,0
25,5,0
25,6,0
25,7,0
25,8,0
25,9,0
25,10,0
25,11,0
25,12,0
25,13,0
25,14,0
25,15,0
25,16,0
25,17,0
25,18,0
25,19,0
25,20,0
25,21,0
25,22,0
25,23,0
25,24,0
26,0,0
26,1,0
26,2,0
26,3,0
26,4,0
26,5,0
26,6,0
26,7,0
26,8,0
26,9,0
26,10,0
26,11,0
26,12,0
26,13,0
26,14,0
26,15,0
26,16,0
26,17,0
26,18,0
26,19,0
26,20,0
26,21,0
26,22,0
26,23,0
26,24,0
26,25,0
27,0,0
27,1,0
27,2,0
27,3,0
27,4,0
27,5,0
27,6,0
27,7,0
27,8,0
27,9,0
27,10,0
27,11,0
27,12,0
27,13,0
27,14,0
27,15,0
27,16,0
27,17,0
27,18,0
27,19,0
27,20,0
27,21,0
27,22,0
27,23,0
27,24,0
27,25,0
27,26,0
28,0,0
28,1,0
28,2,0
28,3,0
28,4,0
28,5,0
28,6,0
28,7,0
28,8,0
28,9,0
28,10,0
28,11,0
28,12,0
28,13,0
28,14,0
28,15,0
28,16,0
28,17,0
28,18,0
28,19,0
28,20,0
28,21,0
28,22,0
28,23,0
28,24,0
28,25,0
28,26,0
28,27,0
29,0,0
29,1,0
29,2,0
29,3,0
29,4,0
29,5,0
29,6,0
29,7,0
29,8,0
29,9,0
29,10,0
29,11,0
29,12,0
29,13,0
29,14,0
29,15,0
29,16,0
29,17,0
29,18,0
29,19,0
29,20,0
29,21,0
29,22,0
29,23,0
29,24,0
29,25,0
29,26,0
29,27,0
29,28,0
30,0,189.94
30,1,161.44
30,2,133.94
30,3,107.44
30,4,81.941
30,5,57.441
30,6,57.441
30,7,57.441
30,8,57.441
30,9,57.441
30,10,57.441
30,11,57.441
30,12,57.441
30,13,57.441
30,14,57.441
30,15,57.441
30,16,43.945
30,17,31.452
30,18,19.962
30,19,9.4776
30,20,0
30,21,0
30,22,0
30,23,0
30,24,0
30,25,0
30,26,0
30,27,0
30,28,0
30,29,0
31,0,200.07
31,1,170.57
31,2,142.07
31,3,114.57
31,4,88.067
31,5,62.567
31,6,62.567
31,7,62.567
31,8,62.567
31,9,62.567
31,10,62.567
31,11,62.567
31,12,62.567
31,13,62.567
31,14,62.567
31,15,62.567
31,16,48.07
31,17,34.574
31,18,22.081
31,19,10.591
31,20,0.10653
31,21,0.10653
31,22,0.10653
31,23,0.10653
31,24,0.10653
31,25,0.10653
31,26,0.10653
31,27,0.10653
31,28,0.10653
31,29,0.10653
31,30,0.10653
32,0,210.71
32,1,180.21
32,2,150.71
32,3,122.21
32,4,94.709
32,5,68.209
32,6,68.209
32,7,68.209
32,8,68.209
32,9,68.209
32,10,68.209
32,11,68.209
32,12,68.209
32,13,68.209
32,14,68.209
32,15,68.209
32,16,52.711
32,17,38.214
32,18,24.719
32,19,12.226
32,20,0.73576
32,21,0.73576
32,22,0.73576
32,23,0.73576
32,24,0.73576
32,25,0.73576
32,26,0.73576
32,27,0.73576
32,28,0.73576
32,29,0.73576
32,30,0.73576
32,31,0.10653
33,0,222.15
33,1,190.65
33,2,160.15
33,3,130.65
33,4,102.15
33,5,74.652
33,6,74.652
33,7,74.652
33,8,74.652
33,9,74.652
33,10,74.652
33,11,74.652
33,12,74.652
33,13,74.652
33,14,74.652
33,15,74.652
33,16,58.153
33,17,42.655
33,18,28.158
33,19,14.663
33,20,2.1694
33,21,2.1694
33,22,2.1694
33,23,2.1694
33,24,2.1694
33,25,2.1694
33,26,2.1694
33,27,2.1694
33,28,2.1694
33,29,2.1694
33,30,2.1694
33,31,0.73576
33,32,0.10653
34,0,234.53
34,1,202.03
34,2,170.53
34,3,140.03
34,4,110.53
34,5,82.03
34,6,82.03
34,7,82.03
34,8,82.03
34,9,82.03
34,10,82.03
34,11,82.03
34,12,82.03
34,13,82.03
34,14,82.03
34,15,82.03
34,16,64.531
34,17,48.032
34,18,32.534
34,19,18.037
34,20,4.5413
34,21,4.5413
34,22,4.5413
34,23,4.5413
34,24,4.5413
34,25,4.5413
34,26,4.5413
34,27,4.5413
34,28,4.5413
34,29,4.5413
34,30,4.5413
34,31,2.1694
34,32,0.73576
34,33,0.10653
35,0,247.9
35,1,214.4
35,2,181.9
35,3,150.4
35,4,119.9
35,5,90.403
35,6,90.403
35,7,90.403
35,8,90.403
35,9,90.403
35,10,90.403
35,11,90.403
35,12,90.403
35,13,90.403
35,14,90.403
35,15,90.403
35,16,71.904
35,17,54.404
35,18,37.906
35,19,22.407
35,20,7.9104
35,21,7.9104
35,22,7.9104
35,23,7.9104
35,24,7.9104
35,25,7.9104
35,26,7.9104
35,27,7.9104
35,28,7.9104
35,29,7.9104
35,30,7.9104
35,31,4.5413
35,32,2.1694
35,33,0.73576
35,34,0.10653
36,0,0
36,1,0
36,2,0
36,3,0
36,4,0
36,5,0
36,6,0
36,7,0
36,8,0
36,9,0
36,10,0
36,11,0
36,12,0
36,13,0
36,14,0
36,15,0
36,16,0
36,17,0
36,18,0
36,19,0
36,20,0
36,21,0
36,22,0
36,23,0
36,24,0
36,25,0
36,26,0
36,27,0
36,28,0
36,29,0
36,30,0
36,31,0
36,32,0
36,33,0
36,34,0
36,35,0
37,0,0
37,1,0
37,2,0
37,3,0
37,4,0
37,5,0
37,6,0
37,7,0
37,8,0
37,9,0
37,10,0
37,11,0
37,12,0
37,13,0
37,14,0
37,15,0
37,16,0
37,17,0
37,18,0
37,19,0
37,20,0
37,21,0
37,22,0
37,23,0
37,24,0
37,25,0
37,26,0
37,27,0
37,28,0
37,29,0
37,30,0
37,31,0
37,32,0
37,33,0
37,34,0
37,35,0
37,36,0
38,0,0
38,1,0
38,2,0
38,3,0
38,4,0
38,5,0
38,6,0
38,7,0
38,8,0
38,9,0
38,10,0
38,11,0
38,12,0
38,13,0
38,14,0
38,15,0
38,16,0
38,17,0
38,18,0
38,19,0
38,20,0
38,21,0
38,22,0
38,23,0
38,24,0
38,25,0
38,26,0
38,27,0
38,28,0
38,29,0
38,30,0
38,31,0
38,32,0
38,33,0
38,34,0
38,35,0
38,36,0
38,37,0
39,0,0
39,1,0
39,2,0
39,3,0
39,4,0
39,5,0
39,6,0
39,7,0
39,8,0
39,9,0
39,10,0
39,11,0
39,12,0
39,13,0
39,14,0
39,15,0
39,16,0
39,17,0
39,18,0
39,19,0
39,20,0
39,21,0
39,22,0
39,23,0
39,24,0
39,25,0
39,26,0
39,27,0
39,28,0
39,29,0
39,30,0
39,31,0
39,32,0
39,33,0
39,34,0
39,35,0
39,36,0
39,37,0
39,38,0
40,0,0
40,1,0
40,2,0
40,3,0
40,4,0
40,5,0
40,6,0
40,7,0
40,8,0
40,9,0
40,10,0
40,11,0
40,12,0
40,13,0
40,14,0
40,15,0
40,16,0
40,17,0
40,18,0
40,19,0
40,20,0
40,21,0
40,22,0
40,23,0
40,24,0
40,25,0
40,26,0
40,27,0
40,28,0
40,29,0
40,30,0
40,31,0
40,32,0
40,33,0
40,34,0
40,35,0
40,36,0
40,37,0
40,38,0
40,39,0
41,0,0
41,1,0
41,2,0
41,3,0
41,4,0
41,5,0
41,6,0
41,7,0
41,8,0
41,9,0
41,10,0
41,11,0
41,12,0
41,13,0
41,14,0
41,15,0
41,16,0
41,17,0
41,18,0
41,19,0
41,20,0
41,21,0
41,22,0
41,23,0
41,24,0
41,25,0
41,26,0
41,27,0
41,28,0
41,29,0
41,30,0
41,31,0
41,32,0
41,33,0
41,34,0
41,35,0
41,36,0
41,37,0
41,38,0
41,39,0
41,40,0
42,0,0
42,1,0
42,2,0
42,3,0
42,4,0
42,5,0
42,6,0
42,7,0
42,8,0
42,9,0
42,10,0
42,11,0
42,12,0
42,13,0
42,14,0
42,15,0
42,16,0
42,17,0
42,18,0
42,19,0
42,20,0
42,21,0
42,22,0
42,23,0
42,24,0
42,25,0
42,26,0
42,27,0
42,28,0
42,29,0
42,30,0
42,31,0
42,32,0
42,33,0
42,34,0
42,35,0
42,36,0
42,37,0
42,38,0
42,39,0
42,40,0
42,41,0
43,0,0
43,1,0
43,2,0
43,3,0
43,4,0
43,5,0
43,6,0
43,7,0
43,8,0
43,9,0
43,10,0
43,11,0
43,12,0
43,13,0
43,14,0
43,15,0
43,16,0
43,17,0
43,18,0
43,19,0
43,20,0
43,21,0
43,22,0
43,23,0
43,24,0
43,25,0
43,26,0
43,27,0
43,28,0
43,29,0
43,30,0
43,31,0
43,32,0
43,33,0
43,34,0
43,35,0
43,36,0
43,37,0
43,38,0
43,39,0
43,40,0
43,41,0
43,42,0
44,0,0
44,1,0
44,2,0
44,3,0
44,4,0
44,5,0
44,6,0
44,7,0
44,8,0
44,9,0
44,10,0
44,11,0
44,12,0
44,13,0
44,14,0
44,15,0
44,16,0
44,17,0
44,18,0
44,19,0
44,20,0
44,21,0
44,22,0
44,23,0
44,24,0
44,25,0
44,26,0
44,27,0
44,28,0
44,29,0
44,30,0
44,31,0
44,32,0
44,33,0
44,34,0
44,35,0
44,36,0
44,37,0
44,38,0
44,39,0
44,40,0
44,41,0
44,42,0
44,43,0
45,0,397.44
45,1,353.94
45,2,311.44
45,3,269.94
45,4,229.44
45,5,189.94
45,6,189.94
45,7,189.94
45,8,189.94
45,9,189.94
45,10,189.94
45,11,189.94
45,12,189.94
45,13,189.94
45,14,189.94
45,15,189.94
45,16,161.44
45,17,133.94
45,18,107.44
45,19,81.941
45,20,57.441
45,21,57.441
45,22,57.441
45,23,57.441
45,24,57.441
45,25,57.441
45,26,57.441
45,27,57.441
45,28,57.441
45,29,57.441
45,30,57.441
45,31,43.945
45,32,31.452
45,33,19.962
45,34,9.4776
45,35,0
45,36,0
45,37,0
45,38,0
45,39,0
45,40,0
45,41,0
45,42,0
45,43,0
45,44,0
46,0,412.57
46,1,368.07
46,2,324.57
46,3,282.07
46,4,240.57
46,5,200.07
46,6,200.07
46,7,200.07
46,8,200.07
46,9,200.07
46,10,200.07
46,11,200.07
46,12,200.07
46,13,200.07
46,14,200.07
46,15,200.07
46,16,170.57
46,17,142.07
46,18,114.57
46,19,88.067
46,20,62.567
46,21,62.567
46,22,62.567
46,23,62.567
46,24,62.567
46,25,62.567
46,26,62.567
46,27,62.567
46,28,62.567
46,29,62.567
46,30,62.567
46,31,48.07
46,32,34.574
46,33,22.081
46,34,10.591
46,35,0.10653
46,36,0.10653
46,37,0.10653
46,38,0.10653
46,39,0.10653
46,40,0.10653
46,41,0.10653
46,42,0.10653
46,43,0.10653
46,44,0.10653
46,45,0.10653
47,0,428.21
47,1,382.71
47,2,338.21
47,3,294.71
47,4,252.21
47,5,210.71
47,6,210.71
47,7,210.71
47,8,210.71
47,9,210.71
47,10,210.71
47,11,210.71
47,12,210.71
47,13,210.71
47,14,210.71
47,15,210.71
47,16,180.21
47,17,150.71
47,18,122.21
47,19,94.709
47,20,68.209
47,21,68.209
47,22,68.209
47,23,68.209
47,24,68.209
47,25,68.209
47,26,68.209
47,27,68.209
47,28,68.209
47,29,68.209
47,30,68.209
47,31,52.711
47,32,38.214
47,33,24.719
47,34,12.226
47,35,0.73576
47,36,0.73576
47,37,0.73576
47,38,0.73576
47,39,0.73576
47,40,0.73576
47,41,0.73576
47,42,0.73576
47,43,0.73576
47,44,0.73576
47,45,0.73576
47,46,0.10653
48,0,444.65
48,1,398.15
48,2,352.65
48,3,308.15
48,4,264.65
48,5,222.15
48,6,222.15
48,7,222.15
48,8,222.15
48,9,222.15
48,10,222.15
48,11,222.15
48,12,222.15
48,13,222.15
48,14,222.15
48,15,222.15
48,16,190.65
48,17,160.15
48,18,130.65
48,19,102.15
48,20,74.652
48,21,74.652
48,22,74.652
48,23,74.652
48,24,74.652
48,25,74.652
48,26,74.652
48,27,74.652
48,28,74.652
48,29,74.652
48,30,74.652
48,31,58.153
48,32,42.655
48,33,28.158
48,34,14.663
48,35,2.1694
48,36,2.1694
48,37,2.1694
48,38,2.1694
48,39,2.1694
48,40,2.1694
48,41,2.1694
48,42,2.1694
48,43,2.1694
48,44,2.1694
48,45,2.1694
48,46,0.73576
48,47,0.10653
49,0,462.03
49,1,414.53
49,2,368.03
49,3,322.53
49,4,278.03
49,5,234.53
49,6,234.53
49,7,234.53
49,8,234.53
49,9,234.53
49,10,234.53
49,11,234.53
49,12,234.53
49,13,234.53
49,14,234.53
49,15,234.53
49,16,202.03
49,17,170.53
49,18,140.03
49,19,110.53
49,20,82.03
49,21,82.03
49,22,82.03
49,23,82.03
49,24,82.03
49,25,82.03
49,26,82.03
49,27,82.03
49,28,82.03
49,29,82.03
49,30,82.03
49,31,64.531
49,32,48.032
49,33,32.534
49,34,18.037
49,35,4.5413
49,36,4.5413
49,37,4.5413
49,38,4.5413
49,39,4.5413
49,40,4.5413
49,41,4.5413
49,42,4.5413
49,43,4.5413
49,44,4.5413
49,45,4.5413
49,46,2.1694
49,47,0.73576
49,48,0.10653
50,0,480.4
50,1,431.9
50,2,384.4
50,3,337.9
50,4,292.4
50,5,247.9
50,6,247.9
50,7,247.9
50,8,247.9
50,9,247.9
50,10,247.9
50,11,247.9
50,12,247.9
50,13,247.9
50,14,247.9
50,15,247.9
50,16,214.4
50,17,181.9
50,18,150.4
50,19,119.9
50,20,90.403
50,21,90.403
50,22,90.403
50,23,90.403
50,24,90.403
50,25,90.403
50,26,90.403
50,27,90.403
50,28,90.403
50,29,90.403
50,30,90.403
50,31,71.904
50,32,54.404
50,33,37.906
50,34,22.407
50,35,7.9104
50,36,7.9104
50,37,7.9104
50,38,7.9104
50,39,7.9104
50,40,7.9104
50,41,7.9104
50,42,7.9104
50,43,7.9104
50,44,7.9104
50,45,7.9104
50,46,4.5413
50,47,2.1694
50,48,0.73576
50,49,0.10653
51,0,0
51,1,0
51,2,0
51,3,0
51,4,0
51,5,0
51,6,0
51,7,0
51,8,0
51,9,0
51,10,0
51,11,0
51,12,0
51,13,0
51,14,0
51,15,0
51,16,0
51,17,0
51,18,0
51,19,0
51,20,0
51,21,0
51,22,0
51,23,0
51,24,0
51,25,0
51,26,0
51,27,0
51,28,0
51,29,0
51,30,0
51,31,0
51,32,0
51,33,0
51,34,0
51,35,0
51,36,0
51,37,0
51,38,0
51,39,0
51,40,0
51,41,0
51,42,0
51,43,0
51,44,0
51,45,0
51,46,0
51,47,0
51,48,0
51,49,0
51,50,0
52,0,0
52,1,0
52,2,0
52,3,0
52,4,0
52,5,0
52,6,0
52,7,0
52,8,0
52,9,0
52,10,0
52,11,0
52,12,0
52,13,0
52,14,0
52,15,0
52,16,0
52,17,0
52,18,0
52,19,0
52,20,0
52,21,0
52,22,0
52,23,0
52,24,0
52,25,0
52,26,0
52,27,0
52,28,0
52,29,0
52,30,0
52,31,0
52,32,0
52,33,0
52,34,0
52,35,0
52,36,0
52,37,0
52,38,0
52,39,0
52,40,0
52,41,0
52,42,0
52,43,0
52,44,0
52,45,0
52,46,0
52,47,0
52,48,0
52,49,0
52,50,0
52,51,0
53,0,0
53,1,0
53,2,0
53,3,0
53,4,0
53,5,0
53,6,0
53,7,0
53,8,0
53,9,0
53,10,0
53,11,0
53,12,0
53,13,0
53,14,0
53,15,0
53,16,0
53,17,0
53,18,0
53,19,0
53,20,0
53,21,0
53,22,0
53,23,0
53,24,0
53,25,0
53,26,0
53,27,0
53,28,0
53,29,0
53,30,0
53,31,0
53,32,0
53,33,0
53,34,0
53,35,0
53,36,0
53,37,0
53,38,0
53,39,0
53,40,0
53,41,0
53,42,0
53,43,0
53,44,0
53,45,0
53,46,0
53,47,0
53,48,0
53,49,0
53,50,0
53,51,0
53,52,0
54,0,0
54,1,0
54,2,0
54,3,0
54,4,0
54,5,0
54,6,0
54,7,0
54,8,0
54,9,0
54,10,0
54,11,0
54,12,0
54,13,0
54,14,0
54,15,0
54,16,0
54,17,0
54,18,0
54,19,0
54,20,0
54,21,0
54,22,0
54,23,0
54,24,0
54,25,0
54,26,0
54,27,0
54,28,0
54,29,0
54,30,0
54,31,0
54,32,0
54,33,0
54,34,0
54,35,0
54,36,0
54,37,0
54,38,0
54,39,0
54,40,0
54,41,0
54,42,0
54,43,0
54,44,0
54,45,0
54,46,0
54,47,0
54,48,0
54,49,0
54,50,0
54,51,0
54,52,0
54,53,0
55,0,0
55,1,0
55,2,0
55,3,0
55,4,0
55,5,0
55,6,0
55,7,0
55,8,0
55,9,0
55,10,0
55,11,0
55,12,0
55,13,0
55,14,0
55,15,0
55,16,0
55,17,0
55,18,0
55,19,0
55,20,0
55,21,0
55,22,0
55,23,0
55,24,0
55,25,0
55,26,0
55,27,0
55,28,0
55,29,0
55,30,0
55,31,0
55,32,0
55,33,0
55,34,0
55,35,0
55,36,0
55,37,0
55,38,0
55,39,0
55,40,0
55,41,0
55,42,0
55,43,0
55,44,0
55,45,0
55,46,0
55,47,0
55,48,0
55,49,0
55,50,0
55,51,0
55,52,0
55,53,0
55,54,0
56,0,0
56,1,0
56,2,0
56,3,0
56,4,0
56,5,0
56,6,0
56,7,0
56,8,0
56,9,0
56,10,0
56,11,0
56,12,0
56,13,0
56,14,0
56,15,0
56,16,0
56,17,0
56,18,0
56,19,0
56,20,0
56,21,0
56,22,0
56,23,0
56,24,0
56,25,0
56,26,0
56,27,0
56,28,0
56,29,0
56,30,0
56,31,0
56,32,0
56,33,0
56,34,0
56,35,0
56,36,0
56,37,0
56,38,0
56,39,0
56,40,0
56,41,0
56,42,0
56,43,0
56,44,0
56,45,0
56,46,0
56,47,0
56,48,0
56,49,0
56,50,0
56,51,0
56,52,0
56,53,0
56,54,0
56,55,0
57,0,0
57,1,0
57,2,0
57,3,0
57,4,0
57,5,0
57,6,0
57,7,0
57,8,0
57,9,0
57,10,0
57,11,0
57,12,0
57,13,0
57,14,0
57,15,0
57,16,0
57,17,0
57,18,0
57,19,0
57,20,0
57,21,0
57,22,0
57,23,0
57,24,0
57,25,0
57,26,0
57,27,0
57,28,0
57,29,0
57,30,0
57,31,0
57,32,0
57,33,0
57,34,0
57,35,0
57,36,0
57,37,0
57,38,0
57,39,0
57,40,0
57,41,0
57,42,0
57,43,0
57,44,0
57,45,0
57,46,0
57,47,0
57,48,0
57,49,0
57,50,0
57,51,0
57,52,0
57,53,0
57,54,0
57,55,0
57,56,0
58,0,0
58,1,0
58,2,0
58,3,0
58,4,0
58,5,0
58,6,0
58,7,0
58,8,0
58,9,0
58,10,0
58,11,0
58,12,0
58,13,0
58,14,0
58,15,0
58,16,0
58,17,0
58,18,0
58,19,0
58,20,0
58,21,0
58,22,0
58,23,0
58,24,0
58,25,0
58,26,0
58,27,0
58,28,0
58,29,0
58,30,0
58,31,0
58,32,0
58,33,0
58,34,0
58,35,0
58,36,0
58,37,0
58,38,0
58,39,0
58,40,0
58,41,0
58,42,0
58,43,0
58,44,0
58,45,0
58,46,0
58,47,0
58,48,0
58,49,0
58,50,0
58,51,0
58,52,0
58,53,0
58,54,0
58,55,0
58,56,0
58,57,0
59,0,0
59,1,0
59,2,0
59,3,0
59,4,0
59,5,0
59,6,0
59,7,0
59,8,0
59,9,0
59,10,0
59,11,0
59,12,0
59,13,0
59,14,0
59,15,0
59,16,0
59,17,0
59,18,0
59,19,0
59,20,0
59,21,0
59,22,0
59,23,0
59,24,0
59,25,0
59,26,0
59,27,0
59,28,0
59,29,0
59,30,0
59,31,0
59,32,0
59,33,0
59,34,0
59,35,0
59,36,0
59,37,0
59,38,0
59,39,0
59,40,0
59,41,0
59,42,0
59,43,0
59,44,0
59,45,0
59,46,0
59,47,0
59,48,0
59,49,0
59,50,0
59,51,0
59,52,0
59,53,0
59,54,0
59,55,0
59,56,0
59,57,0
59,58,0
60,0,679.94
60,1,621.44
60,2,563.94
60,3,507.44
60,4,451.94
60,5,397.44
60,6,397.44
60,7,397.44
60,8,397.44
60,9,397.44
60,10,397.44
60,11,397.44
60,12,397.44
60,13,397.44
60,14,397.44
60,15,397.44
60,16,353.94
60,17,311.44
60,18,269.94
60,19,229.44
60,20,189.94
60,21,189.94
60,22,189.94
60,23,189.94
60,24,189.94
60,25,189.94
60,26,189.94
60,27,189.94
60,28,189.94
60,29,189.94
60,30,189.94
60,31,161.44
60,32,133.94
60,33,107.44
60,34,81.941
60,35,57.441
60,36,57.441
60,37,57.441
60,38,57.441
60,39,57.441
60,40,57.441
60,41,57.441
60,42,57.441
60,43,57.441
60,44,57.441
60,45,57.441
60,46,43.945
60,47,31.452
60,48,19.962
60,49,9.4776
60,50,0
60,51,0
60,52,0
60,53,0
60,54,0
60,55,0
60,56,0
60,57,0
60,58,0
60,59,0
61,0,700.07
61,1,640.57
61,2,582.07
61,3,524.57
61,4,468.07
61,5,412.57
61,6,412.57
61,7,412.57
61,8,412.57
61,9,412.57
61,10,412.57
61,11,412.57
61,12,412.57
61,13,412.57
61,14,412.57
61,15,412.57
61,16,368.07
61,17,324.57
61,18,282.07
61,19,240.57
61,20,200.07
61,21,200.07
61,22,200.07
61,23,200.07
61,24,200.07
61,25,200.07
61,26,200.07
61,27,200.07
61,28,200.07
61,29,200.07
61,30,200.07
61,31,170.57
61,32,142.07
61,33,114.57
61,34,88.067
61,35,62.567
61,36,62.567
61,37,62.567
61,38,62.567
61,39,62.567
61,40,62.567
61,41,62.567
61,42,62.567
61,43,62.567
61,44,62.567
61,45,62.567
61,46,48.07
61,47,34.574
61,48,22.081
61,49,10.591
61,50,0.10653
61,51,0.10653
61,52,0.10653
61,53,0.10653
61,54,0.10653
61,55,0.10653
61,56,0.10653
61,57,0.10653
61,58,0.10653
61,59,0.10653
61,60,0.10653
62,0,720.71
62,1,660.21
62,2,600.71
62,3,542.21
62,4,484.71
62,5,428.21
62,6,428.21
62,7,428.21
62,8,428.21
62,9,428.21
62,10,428.21
62,11,428.21
62,12,428.21
62,13,428.21
62,14,428.21
62,15,428.21
62,16,382.71
62,17,338.21
62,18,294.71
62,19,252.21
62,20,210.71
62,21,210.71
62,22,210.71
62,23,210.71
62,24,210.71
62,25,210.71
62,26,210.71
62,27,210.71
62,28,210.71
62,29,210.71
62,30,210.71
62,31,180.21
62,32,150.71
62,33,122.21
62,34,94.709
62,35,68.209
62,36,68.209
62,37,68.209
62,38,68.209
62,39,68.209
62,40,68.209
62,41,68.209
62,42,68.209
62,43,68.209
62,44,68.209
62,45,68.209
62,46,52.711
62,47,38.214
62,48,24.719
62,49,12.226
62,50,0.73576
62,51,0.73576
62,52,0.73576
62,53,0.73576
62,54,0.73576
62,55,0.73576
62,56,0.73576
62,57,0.73576
62,58,0.73576
62,59,0.73576
62,60,0.73576
62,61,0.10653
63,0,742.15
63,1,680.65
63,2,620.15
63,3,560.65
63,4,502.15
63,5,444.65
63,6,444.65
63,7,444.65
63,8,444.65
63,9,444.65
63,10,444.65
63,11,444.65
63,12,444.65
63,13,444.65
63,14,444.65
63,15,444.65
63,16,398.15
63,17,352.65
63,18,308.15
63,19,264.65
63,20,222.15
63,21,222.15
63,22,222.15
63,23,222.15
63,24,222.15
63,25,222.15
63,26,222.15
63,27,222.15
63,28,222.15
63,29,222.15
63,30,222.15
63,31,190.65
63,32,160.15
63,33,130.65
63,34,102.15
63,35,74.652
63,36,74.652
63,37,74.652
63,38,74.652
63,39,74.652
63,40,74.652
63,41,74.652
63,42,74.652
63,43,74.652
63,44,74.652
63,45,74.652
63,46,58.153
63,47,42.655
63,48,28.158
63,49,14.663
63,50,2.1694
63,51,2.1694
63,52,2.1694
63,53,2.1694
63,54,2.1694
63,55,2.1694
63,56,2.1694
63,57,2.1694
63,58,2.1694
63,59,2.1694
63,60,2.1694
63,61,0.73576
63,62,0.10653
64,0,764.53
64,1,702.03
64,2,640.53
64,3,580.03
64,4,520.53
